genre,title,href,author,author_href,difficulty,raiting
Modern,Blunder Brain Bob Baldwin of Baltimore In: No Escape,https://chooseyourstory.com/story/Blunder_Brain_Bob_Baldwin_of_Baltimore_In_0x3a__No_Escape.aspx,funkywizard,https://chooseyourstory.com/member/?Username=funkywizard,3,4.49
Modern,Bomb Mission,https://chooseyourstory.com/story/Bomb_Mission.aspx,325boy,https://chooseyourstory.com/member/?Username=325boy,4,4.31
Modern,Bullet Train,https://chooseyourstory.com/story/Bullet_Train.aspx,alfiebart,https://chooseyourstory.com/member/?Username=alfiebart,3,3.58
Modern,Candy Quest,https://chooseyourstory.com/story/Candy_Quest.aspx,cMitchell3,https://chooseyourstory.com/member/?Username=cMitchell3,4,3.28
Modern,Choose Your Own Misadventure,https://chooseyourstory.com/story/Choose_Your_Own_Misadventure.aspx,Kieran_M,https://chooseyourstory.com/member/?Username=Kieran_M,3,3.90
Modern,Coffee Break,https://chooseyourstory.com/story/Coffee_Break.aspx,StillWatersRunDeep,https://chooseyourstory.com/member/?Username=StillWatersRunDeep,4,3.41
Modern,Cougar Crossing: Imminent Threat,https://chooseyourstory.com/story/Cougar_Crossing_0x3a__Imminent_Threat.aspx,primates,https://chooseyourstory.com/member/?Username=primates,6,3.07
Modern,Custody Case,https://chooseyourstory.com/story/Custody_Case.aspx,StillWatersRunDeep,https://chooseyourstory.com/member/?Username=StillWatersRunDeep,6,4.05
Modern,Cyrus the Great Beast Hunter,https://chooseyourstory.com/story/Cyrus_the_Great_Beast_Hunter.aspx,Xt1000305,https://chooseyourstory.com/member/?Username=Xt1000305,1,3.20
Modern,Degenerate,https://chooseyourstory.com/story/Degenerate.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,6.12
Modern,Driftwood High Theater Club,https://chooseyourstory.com/story/Driftwood_High_Theater_Club.aspx,jodithewitch,https://chooseyourstory.com/member/?Username=jodithewitch,2,3.78
Modern,Drive Fast!,https://chooseyourstory.com/story/Drive_Fast!.aspx,TheAbbatelli,https://chooseyourstory.com/member/?Username=TheAbbatelli,5,3.06
Modern,Ducky Park,https://chooseyourstory.com/story/Ducky_Park.aspx,donteatpoop,https://chooseyourstory.com/member/?Username=donteatpoop,4,5.44
Modern,Escaping Dystopia,https://chooseyourstory.com/story/Escaping_Dystopia.aspx,jackels,https://chooseyourstory.com/member/?Username=jackels,1,3.60
Modern,Ethically Diverse,https://chooseyourstory.com/story/Ethically_Diverse.aspx,Cupcakitty__13,https://chooseyourstory.com/member/?Username=Cupcakitty__13,3,4.40
Modern,Everlasting Darkness,https://chooseyourstory.com/story/Everlasting_Darkness.aspx,Jplague,https://chooseyourstory.com/member/?Username=Jplague,5,4.60
Modern,Exploding Alarm Clock - Return that item!,https://chooseyourstory.com/story/Exploding_Alarm_Clock_-_Return_that_item!.aspx,BigFish,https://chooseyourstory.com/member/?Username=BigFish,3,4.67
Modern,Exploding Alarm Clock - Sabotage!,https://chooseyourstory.com/story/Exploding_Alarm_Clock_-_Sabotage!.aspx,BigFish,https://chooseyourstory.com/member/?Username=BigFish,4,4.43
Modern,Failing,https://chooseyourstory.com/story/Failing_.aspx,FaithRomeyer,https://chooseyourstory.com/member/?Username=FaithRomeyer,2,4.51
Modern,Fairview Highschool Game,https://chooseyourstory.com/story/Fairview_Highschool_Game.aspx,fairviewcult,https://chooseyourstory.com/member/?Username=fairviewcult,6,5.86
Modern,Fairview HighSchool Game 2,https://chooseyourstory.com/story/Fairview_HighSchool_Game_2.aspx,fairviewcult,https://chooseyourstory.com/member/?Username=fairviewcult,4,5.07
Modern,Fall to Hopelessness,https://chooseyourstory.com/story/Fall_to_Hopelessness.aspx,Mystic_Warrior,https://chooseyourstory.com/member/?Username=Mystic_Warrior,4,5.53
Modern,Fight to the Death: The Game,https://chooseyourstory.com/story/Fight_to_the_Death_0x3a__The_Game.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,5,4.45
Modern,Fireteam,https://chooseyourstory.com/story/Fireteam.aspx,RyanGCIT,https://chooseyourstory.com/member/?Username=RyanGCIT,7,3.87
Modern,Friday Night,https://chooseyourstory.com/story/Friday_Night.aspx,dmjersak,https://chooseyourstory.com/member/?Username=dmjersak,5,3.25
Modern,G-H-O-S-T,https://chooseyourstory.com/story/G-H-O-S-T.aspx,Morgan_R,https://chooseyourstory.com/member/?Username=Morgan_R,2,3.79
Modern,Ghosts,https://chooseyourstory.com/story/Ghosts.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,6,5.46
Modern,Go Get The Mail!,https://chooseyourstory.com/story/Go_Get_The_Mail!.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,3.82
Modern,Goldlust,https://chooseyourstory.com/story/Goldlust.aspx,ESparrorain97,https://chooseyourstory.com/member/?Username=ESparrorain97,5,3.60
Modern,Grounded!,https://chooseyourstory.com/story/Grounded!.aspx,Sarah_huis,https://chooseyourstory.com/member/?Username=Sarah_huis,2,3.51
Modern,Homework Girl,https://chooseyourstory.com/story/Homework_Girl.aspx,DeadKitty,https://chooseyourstory.com/member/?Username=DeadKitty,4,3.47
Modern,Hungry,https://chooseyourstory.com/story/Hungry.aspx,Razer105,https://chooseyourstory.com/member/?Username=Razer105,2,3.74
Modern,In School Suspension,https://chooseyourstory.com/story/In_School_Suspension.aspx,redstrain,https://chooseyourstory.com/member/?Username=redstrain,2,4.00
Modern,In the Field,https://chooseyourstory.com/story/In_the_Field.aspx,AgentX,https://chooseyourstory.com/member/?Username=AgentX,7,3.04
Modern,Infinite Sadness,https://chooseyourstory.com/story/Infinite_Sadness.aspx,A_Plastic_Peanut,https://chooseyourstory.com/member/?Username=A_Plastic_Peanut,4,3.62
Modern,Internets: The Dark Abyss,https://chooseyourstory.com/story/Internets_0x3a__The_Dark_Abyss.aspx,hardforhardpower,https://chooseyourstory.com/member/?Username=hardforhardpower,4,4.13
Modern,Julia,https://chooseyourstory.com/story/Julia.aspx,BDPPWNAGE,https://chooseyourstory.com/member/?Username=BDPPWNAGE,5,3.15
Modern,Jump For Joy,https://chooseyourstory.com/story/Jump_For_Joy.aspx,chocobot,https://chooseyourstory.com/member/?Username=chocobot,1,3.05
Modern,Lets go to the mall,https://chooseyourstory.com/story/Lets_go_to_the_mall.aspx,WVictor97,https://chooseyourstory.com/member/?Username=WVictor97,4,3.11
Modern,Life as a teenager,https://chooseyourstory.com/story/Life_as_a_teenager.aspx,iamayeti,https://chooseyourstory.com/member/?Username=iamayeti,5,3.35
Modern,Life as a Time Traveler,https://chooseyourstory.com/story/Life_as_a_Time_Traveler.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,5,3.88
Modern,Life In The Fast Lane,https://chooseyourstory.com/story/Life_In_The_Fast_Lane.aspx,Chris113022,https://chooseyourstory.com/member/?Username=Chris113022,1,6.03
Modern,Live the Life of a Cat,https://chooseyourstory.com/story/Live_the_Life_of_a_Cat.aspx,kawaii_kitty,https://chooseyourstory.com/member/?Username=kawaii_kitty,2,3.65
Modern,Lost Keys,https://chooseyourstory.com/story/Lost_Keys.aspx,Maze_Man,https://chooseyourstory.com/member/?Username=Maze_Man,6,3.26
Modern,Martha Answers The Phone,https://chooseyourstory.com/story/Martha_Answers_The_Phone.aspx,MrMarbles,https://chooseyourstory.com/member/?Username=MrMarbles,2,3.26
Modern,McDonald's Adventure!,https://chooseyourstory.com/story/McDonald's_Adventure!.aspx,haleybughime,https://chooseyourstory.com/member/?Username=haleybughime,4,3.74
Modern,Miracle and the Christmas Kitten,https://chooseyourstory.com/story/Miracle_and_the_Christmas_Kitten.aspx,CastIron,https://chooseyourstory.com/member/?Username=CastIron,2,4.29
Modern,Missing in Action,https://chooseyourstory.com/story/Missing_in_Action.aspx,lisaves,https://chooseyourstory.com/member/?Username=lisaves,3,4.06
Modern,Mouldy Oldiez,https://chooseyourstory.com/story/Mouldy_Oldiez.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,5,3.69
Modern,"My Refuge, My Home","https://chooseyourstory.com/story/My_Refuge,_My_Home.aspx",Nicolerhi,https://chooseyourstory.com/member/?Username=Nicolerhi,1,3.91
Modern,Nick the Computer Guy,https://chooseyourstory.com/story/Nick_the_Computer_Guy.aspx,mah3mah3mah3,https://chooseyourstory.com/member/?Username=mah3mah3mah3,3,3.35
Modern,Pan,https://chooseyourstory.com/story/Pan.aspx,Digit,https://chooseyourstory.com/member/?Username=Digit,1,3.70
Modern,Personal Demons,https://chooseyourstory.com/story/Personal_Demons.aspx,RipElliott,https://chooseyourstory.com/member/?Username=RipElliott,5,5.42
Modern,Pitka's Fables,https://chooseyourstory.com/story/Pitka's_Fables.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,3,5.15
Modern,Positive or Negative?,https://chooseyourstory.com/story/Positive_or_Negative_0x3f_.aspx,Xt1000305,https://chooseyourstory.com/member/?Username=Xt1000305,1,3.26
Modern,Postie Rips It Up,https://chooseyourstory.com/story/Postie_Rips_It_Up.aspx,Freebooter,https://chooseyourstory.com/member/?Username=Freebooter,4,4.08
Modern,Quinn,https://chooseyourstory.com/story/Quinn.aspx,ICaughtACat,https://chooseyourstory.com/member/?Username=ICaughtACat,2,3.47
Modern,Reckless Young Man,https://chooseyourstory.com/story/Reckless_Young_Man.aspx,Loon,https://chooseyourstory.com/member/?Username=Loon,5,3.79
Modern,Repression,https://chooseyourstory.com/story/Repression.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,7,5.89
Modern,Revenge for honor,https://chooseyourstory.com/story/Revenge_for_honor.aspx,RobustSporadic,https://chooseyourstory.com/member/?Username=RobustSporadic,2,3.51
Modern,Rockstar,https://chooseyourstory.com/story/Rockstar.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,6.24
Modern,Sabbatical Report Presentation,https://chooseyourstory.com/story/Sabbatical_Report_Presentation.aspx,Gower,https://chooseyourstory.com/member/?Username=Gower,1,6.63
Modern,Safe,https://chooseyourstory.com/story/Safe.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,3,7.08
Modern,Secret Santa Story,https://chooseyourstory.com/story/Secret_Santa_Story.aspx,Crescentstar,https://chooseyourstory.com/member/?Username=Crescentstar,3,4.66
Modern,September the 14th Part I,https://chooseyourstory.com/story/September_the_14th_Part_I.aspx,Deven711,https://chooseyourstory.com/member/?Username=Deven711,7,3.17
Modern,Siblings,https://chooseyourstory.com/story/Siblings.aspx,Agstand,https://chooseyourstory.com/member/?Username=Agstand,4,5.13
Modern,Sleepless Passion,https://chooseyourstory.com/story/Sleepless_Passion.aspx,Future,https://chooseyourstory.com/member/?Username=Future,5,4.19
Modern,Spoonboy must die!,https://chooseyourstory.com/story/Spoonboy_must_die!.aspx,KidNarc,https://chooseyourstory.com/member/?Username=KidNarc,3,3.53
Modern,Spy Mission,https://chooseyourstory.com/story/Spy_Mission.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,5.88
Modern,Sterling City,https://chooseyourstory.com/story/Sterling_City.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,6.20
Modern,Sterling Suburbs,https://chooseyourstory.com/story/Sterling_Suburbs.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,5.15
Modern,Stockholm Syndrome,https://chooseyourstory.com/story/Stockholm_Syndrome.aspx,Agstand,https://chooseyourstory.com/member/?Username=Agstand,4,3.33
Modern,Suzy's Strange Saga,https://chooseyourstory.com/story/Suzy's_Strange_Saga.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,7.18
Modern,Tales From The Basement,https://chooseyourstory.com/story/Tales_From_The_Basement.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,4,5.97
Modern,Tales From The Basement 2,https://chooseyourstory.com/story/Tales_From_The_Basement_2.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,5,7.64
Modern,Terror on the 95th Floor,https://chooseyourstory.com/story/Terror_on_the_95th_Floor.aspx,mrpastry909,https://chooseyourstory.com/member/?Username=mrpastry909,6,3.76
Modern,The Chinatown Murderer,https://chooseyourstory.com/story/The_Chinatown_Murderer.aspx,RickBurker,https://chooseyourstory.com/member/?Username=RickBurker,2,3.22
Modern,The Coast or the Chase,https://chooseyourstory.com/story/The_Coast_or_the_Chase.aspx,chris_zelda,https://chooseyourstory.com/member/?Username=chris_zelda,5,3.50
Modern,The Cult,https://chooseyourstory.com/story/The_Cult.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,6.07
Modern,The Darkness,https://chooseyourstory.com/story/The_Darkness.aspx,EricDrewCents,https://chooseyourstory.com/member/?Username=EricDrewCents,2,3.43
Modern,The Exploits of Fail-Man,https://chooseyourstory.com/story/The_Exploits_of_Fail-Man.aspx,RoyalGhost_007,https://chooseyourstory.com/member/?Username=RoyalGhost_007,4,4.67
Modern,The Foreigner,https://chooseyourstory.com/story/The_Foreigner.aspx,Unkindcrab,https://chooseyourstory.com/member/?Username=Unkindcrab,5,3.21
Modern,The Greasy Smell of Gun Oil...,https://chooseyourstory.com/story/The_Greasy_Smell_of_Gun_Oil_0x2e__0x2e__0x2e_.aspx,LuvLee,https://chooseyourstory.com/member/?Username=LuvLee,4,3.82
Modern,The Insanity Complex,https://chooseyourstory.com/story/The_Insanity_Complex.aspx,MannequinLandx,https://chooseyourstory.com/member/?Username=MannequinLandx,5,5.27
Modern,The Journey: A True Inspirational Australian Story,https://chooseyourstory.com/story/The_Journey_0x3a__A_True_Inspirational_Australian_Story.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,4,3.55
Modern,The Lemonade Business,https://chooseyourstory.com/story/The_Lemonade_Business.aspx,MegLuvMTrench,https://chooseyourstory.com/member/?Username=MegLuvMTrench,3,4.25
Modern,The Lemonade Business 2,https://chooseyourstory.com/story/The_Lemonade_Business_2.aspx,MegLuvMTrench,https://chooseyourstory.com/member/?Username=MegLuvMTrench,3,3.14
Modern,The Life Story #1: Preschool,https://chooseyourstory.com/story/The_Life_Story__0x23_1_0x3a__Preschool.aspx,Hgundy101,https://chooseyourstory.com/member/?Username=Hgundy101,2,3.03
Modern,The Lost Island,https://chooseyourstory.com/story/The_Lost_Island.aspx,cgiorgi,https://chooseyourstory.com/member/?Username=cgiorgi,3,3.88
Modern,The Mall,https://chooseyourstory.com/story/The_Mall.aspx,Maze_Man,https://chooseyourstory.com/member/?Username=Maze_Man,3,3.60
Modern,The Mountain Pass,https://chooseyourstory.com/story/The_Mountain_Pass.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,3,5.24
Modern,The Perfect Mother's Day,https://chooseyourstory.com/story/The_Perfect_Mother's_Day.aspx,Bendy,https://chooseyourstory.com/member/?Username=Bendy,6,3.28
Modern,The Pie,https://chooseyourstory.com/story/The_Pie.aspx,corgi213,https://chooseyourstory.com/member/?Username=corgi213,3,4.44
Modern,"The Unsightly Treatment of One, Benjamin Schatz.","https://chooseyourstory.com/story/The_Unsightly_Treatment_of_One,_Benjamin_Schatz_0x2e_.aspx",TheChef,https://chooseyourstory.com/member/?Username=TheChef,2,5.54
Modern,The Watch of Time,https://chooseyourstory.com/story/The_Watch_of_Time.aspx,Sora20030c,https://chooseyourstory.com/member/?Username=Sora20030c,5,3.62
Modern,Traitorous Ossetian,https://chooseyourstory.com/story/Traitorous_Ossetian.aspx,HispanicMemes,https://chooseyourstory.com/member/?Username=HispanicMemes,3,3.63
Modern,TRASH,https://chooseyourstory.com/story/TRASH.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,2,5.89
Modern,Vengeance,https://chooseyourstory.com/story/Vengeance.aspx,Badger,https://chooseyourstory.com/member/?Username=Badger,6,5.54
Modern,Virtual Video Game,https://chooseyourstory.com/story/Virtual_Video_Game.aspx,SilverMan,https://chooseyourstory.com/member/?Username=SilverMan,4,3.61
Modern,Weird Outcome,https://chooseyourstory.com/story/Weird_Outcome.aspx,Raven47,https://chooseyourstory.com/member/?Username=Raven47,4,4.96
Modern,Welcome to Hollywood,https://chooseyourstory.com/story/Welcome_to_Hollywood.aspx,AAWEproject,https://chooseyourstory.com/member/?Username=AAWEproject,4,3.96
Modern,Welcome to Pablo's!,https://chooseyourstory.com/story/Welcome_to_Pablo's!.aspx,delebb,https://chooseyourstory.com/member/?Username=delebb,2,4.40
Modern,Wennipeg's list of regrets,https://chooseyourstory.com/story/Wennipeg's_list_of_regrets.aspx,ultraoverlord,https://chooseyourstory.com/member/?Username=ultraoverlord,3,4.04
Modern,While My Guitar Violently Weeps,https://chooseyourstory.com/story/While_My_Guitar_Violently_Weeps.aspx,katyperryfan024,https://chooseyourstory.com/member/?Username=katyperryfan024,3,3.50
Modern,World Wars: Beach Landings,https://chooseyourstory.com/story/World_Wars_0x3a__Beach_Landings.aspx,Boringfirelion,https://chooseyourstory.com/member/?Username=Boringfirelion,5,3.65
Modern,WORST DAY OF YOUR LIFE!!!,https://chooseyourstory.com/story/WORST_DAY_OF_YOUR_LIFE!!!.aspx,Maze_Man,https://chooseyourstory.com/member/?Username=Maze_Man,6,3.64
Modern,You Are A Disc In My Dad's Spinal Cord. Can You Make His Back Stop Hurting In Time For Christmas?,https://chooseyourstory.com/story/You_Are_A_Disc_In_My_Dad's_Spinal_Cord_0x2e__Can_You_Make_His_Back_Stop_Hurting_In_Time_For_Christmas_0x3f_.aspx,tylerrusso,https://chooseyourstory.com/member/?Username=tylerrusso,4,4.51
Modern,You'd better hide...,https://chooseyourstory.com/story/You'd_better_hide_0x2e__0x2e__0x2e_.aspx,primates,https://chooseyourstory.com/member/?Username=primates,6,3.25
Modern,You're Fired!,https://chooseyourstory.com/story/You're_Fired!.aspx,scorsaro,https://chooseyourstory.com/member/?Username=scorsaro,2,3.87
Horror,331 Oakmount Drive,https://chooseyourstory.com/story/331_Oakmount_Drive.aspx,Yunakitty,https://chooseyourstory.com/member/?Username=Yunakitty,3,5.45
Horror,A Day in the Life (and death) of you.,https://chooseyourstory.com/story/A_Day_in_the_Life_(and_death)_of_you_0x2e_.aspx,AKathleen,https://chooseyourstory.com/member/?Username=AKathleen,6,3.29
Horror,A Night in Heck,https://chooseyourstory.com/story/A_Night_in_Heck.aspx,jakkisaurous,https://chooseyourstory.com/member/?Username=jakkisaurous,6,3.79
Horror,A Zombie Night,https://chooseyourstory.com/story/A_Zombie_Night.aspx,Kristen00,https://chooseyourstory.com/member/?Username=Kristen00,2,3.58
Horror,After the End,https://chooseyourstory.com/story/After_the_End.aspx,imoldbrook,https://chooseyourstory.com/member/?Username=imoldbrook,3,4.03
Horror,Alone with a Presence,https://chooseyourstory.com/story/Alone_with_a_Presence.aspx,KarmicJustice,https://chooseyourstory.com/member/?Username=KarmicJustice,8,3.79
Horror,Alpha Wolf,https://chooseyourstory.com/story/Alpha_Wolf.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,6,6.45
Horror,America: Made Apocalyptic,https://chooseyourstory.com/story/America_0x3a__Made_Apocalyptic.aspx,joncray,https://chooseyourstory.com/member/?Username=joncray,4,3.63
Horror,Apocalypse Then,https://chooseyourstory.com/story/Apocalypse_Then.aspx,Juranas,https://chooseyourstory.com/member/?Username=Juranas,3,4.59
Horror,Apocalypse Yesterday,https://chooseyourstory.com/story/Apocalypse_Yesterday.aspx,FeanorOnForge,https://chooseyourstory.com/member/?Username=FeanorOnForge,7,6.26
Horror,Archangel,https://chooseyourstory.com/story/Archangel.aspx,Archangel48,https://chooseyourstory.com/member/?Username=Archangel48,3,4.78
Horror,Atramentous,https://chooseyourstory.com/story/Atramentous.aspx,insanebutvain,https://chooseyourstory.com/member/?Username=insanebutvain,3,4.90
Horror,Backwoods,https://chooseyourstory.com/story/Backwoods.aspx,Hess,https://chooseyourstory.com/member/?Username=Hess,5,3.54
Horror,Basement Rats,https://chooseyourstory.com/story/Basement_Rats.aspx,MadHattersDaughter,https://chooseyourstory.com/member/?Username=MadHattersDaughter,2,5.78
Horror,Blooded,https://chooseyourstory.com/story/Blooded.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,5,5.65
Horror,Brains,https://chooseyourstory.com/story/Brains.aspx,Loon,https://chooseyourstory.com/member/?Username=Loon,4,4.68
Horror,Buried,https://chooseyourstory.com/story/Buried.aspx,greevesi,https://chooseyourstory.com/member/?Username=greevesi,5,5.76
Horror,Cannibals Roam,https://chooseyourstory.com/story/Cannibals_Roam.aspx,jb007,https://chooseyourstory.com/member/?Username=jb007,3,3.47
Horror,Choose Your Own Madness,https://chooseyourstory.com/story/Choose_Your_Own_Madness.aspx,pinkbatgirl,https://chooseyourstory.com/member/?Username=pinkbatgirl,5,4.88
Horror,Claire of Lune,https://chooseyourstory.com/story/Claire_of_Lune.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,3,4.20
Horror,College Dropout,https://chooseyourstory.com/story/College_Dropout.aspx,jd1976,https://chooseyourstory.com/member/?Username=jd1976,3,3.77
Horror,Curse of the De'meir (Part 1),https://chooseyourstory.com/story/Curse_of_the_De'meir_(Part_1).aspx,KaedenWolfFurry,https://chooseyourstory.com/member/?Username=KaedenWolfFurry,2,3.72
Horror,Dawnwood,https://chooseyourstory.com/story/Dawnwood.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,3,5.50
Horror,Dead End,https://chooseyourstory.com/story/Dead_End.aspx,DarthVader_13,https://chooseyourstory.com/member/?Username=DarthVader_13,4,4.89
Horror,Dead Man Walking (Zombie Survival),https://chooseyourstory.com/story/Dead_Man_Walking_(Zombie_Survival).aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,6,7.26
Horror,Deep Inside the Forest,https://chooseyourstory.com/story/Deep_Inside_the_Forest.aspx,MrDaoYi,https://chooseyourstory.com/member/?Username=MrDaoYi,3,3.64
Horror,"Die Untoten , Kapitel 1","https://chooseyourstory.com/story/Die_Untoten_,_Kapitel_1.aspx",Gammlernoob,https://chooseyourstory.com/member/?Username=Gammlernoob,6,3.20
Horror,Die Zombie! Die!,https://chooseyourstory.com/story/Die_Zombie!_Die!.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,6,4.54
Horror,Die Zombie! Die! Pt II,https://chooseyourstory.com/story/Die_Zombie!_Die!_Pt_II.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,3,4.87
Horror,Die Zombie! Die! Pt III: The Final Chapter,https://chooseyourstory.com/story/Die_Zombie!_Die!_Pt_III_0x3a__The_Final_Chapter.aspx,Miccy2000,https://chooseyourstory.com/member/?Username=Miccy2000,7,5.68
Horror,Dispiteous,https://chooseyourstory.com/story/Dispiteous.aspx,insanebutvain,https://chooseyourstory.com/member/?Username=insanebutvain,4,4.80
Horror,Don't blink,https://chooseyourstory.com/story/Don't_blink.aspx,Legendarny,https://chooseyourstory.com/member/?Username=Legendarny,4,3.84
Horror,Don't Hurt Me Again,https://chooseyourstory.com/story/Don't_Hurt_Me_Again.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,2,5.09
Horror,Escape from the Dead,https://chooseyourstory.com/story/Escape_from_the_Dead.aspx,Raylathotep,https://chooseyourstory.com/member/?Username=Raylathotep,2,5.08
Horror,Forest of Darkness,https://chooseyourstory.com/story/Forest_of_Darkness.aspx,weedy,https://chooseyourstory.com/member/?Username=weedy,4,3.75
Horror,Friday the 13th,https://chooseyourstory.com/story/Friday_the_13th.aspx,Unkindcrab,https://chooseyourstory.com/member/?Username=Unkindcrab,5,3.11
Horror,Geek,https://chooseyourstory.com/story/Geek.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,5,6.07
Horror,Ghost House,https://chooseyourstory.com/story/Ghost_House.aspx,Jimson,https://chooseyourstory.com/member/?Username=Jimson,6,3.16
Horror,Graves,https://chooseyourstory.com/story/Graves.aspx,CarterBrazensky,https://chooseyourstory.com/member/?Username=CarterBrazensky,7,4.49
Horror,Halloween Fright,https://chooseyourstory.com/story/Halloween_Fright.aspx,benholman44,https://chooseyourstory.com/member/?Username=benholman44,4,3.69
Horror,Hank's Journey,https://chooseyourstory.com/story/Hank's_Journey.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,6.15
Horror,"Hey Look, It's a Zombie Apocalypse","https://chooseyourstory.com/story/Hey_Look,_It's_a_Zombie_Apocalypse.aspx",TheLoneCamper,https://chooseyourstory.com/member/?Username=TheLoneCamper,3,4.02
Horror,Holloween Adventure 2 : Return to the Halloween Dimension!,https://chooseyourstory.com/story/Holloween_Adventure_2__0x3a__Return_to_the_Halloween_Dimension!.aspx,AKJ16,https://chooseyourstory.com/member/?Username=AKJ16,4,3.10
Horror,Horror House,https://chooseyourstory.com/story/Horror_House.aspx,direTrex20,https://chooseyourstory.com/member/?Username=direTrex20,3,3.86
Horror,Host,https://chooseyourstory.com/story/Host.aspx,DMnv12,https://chooseyourstory.com/member/?Username=DMnv12,3,4.68
Horror,house among the thorns,https://chooseyourstory.com/story/house_among_the_thorns.aspx,sunnypony03,https://chooseyourstory.com/member/?Username=sunnypony03,3,3.39
Horror,Hunted down,https://chooseyourstory.com/story/Hunted_down.aspx,Shadowgirl21,https://chooseyourstory.com/member/?Username=Shadowgirl21,4,3.30
Horror,Hunters and the Hunted,https://chooseyourstory.com/story/Hunters_and_the_Hunted.aspx,ultraoverlord,https://chooseyourstory.com/member/?Username=ultraoverlord,4,5.55
Horror,I Went to the Graveyard,https://chooseyourstory.com/story/I_Went_to_the_Graveyard.aspx,bilbo,https://chooseyourstory.com/member/?Username=bilbo,2,5.56
Horror,Imprint,https://chooseyourstory.com/story/Imprint.aspx,juliemmarch,https://chooseyourstory.com/member/?Username=juliemmarch,2,3.46
Horror,In The Deep Of Night,https://chooseyourstory.com/story/In_The_Deep_Of_Night.aspx,TheWriterInTheDark,https://chooseyourstory.com/member/?Username=TheWriterInTheDark,3,5.48
Horror,In the Pale Moonlight,https://chooseyourstory.com/story/In_the_Pale_Moonlight.aspx,Steve24833,https://chooseyourstory.com/member/?Username=Steve24833,5,6.69
Horror,Inheritance House,https://chooseyourstory.com/story/Inheritance_House.aspx,Shadowdrake27,https://chooseyourstory.com/member/?Username=Shadowdrake27,6,3.74
Horror,Insane Asylum,https://chooseyourstory.com/story/Insane_Asylum.aspx,soccermoose123,https://chooseyourstory.com/member/?Username=soccermoose123,6,3.21
Horror,It Was a Dark and Creepy Night,https://chooseyourstory.com/story/It_Was_a_Dark_and_Creepy_Night.aspx,Pythzilla,https://chooseyourstory.com/member/?Username=Pythzilla,5,3.07
Horror,It's a Boy!,https://chooseyourstory.com/story/It's_a_Boy!.aspx,Darius_Conwright,https://chooseyourstory.com/member/?Username=Darius_Conwright,1,6.78
Horror,Land of the Setting Sun,https://chooseyourstory.com/story/Land_of_the_Setting_Sun.aspx,TheChef,https://chooseyourstory.com/member/?Username=TheChef,6,5.45
Horror,Landslide,https://chooseyourstory.com/story/Landslide.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,4,4.55
Horror,Monster,https://chooseyourstory.com/story/Monster.aspx,Sherbet,https://chooseyourstory.com/member/?Username=Sherbet,2,5.98
Horror,Moribund School Day,https://chooseyourstory.com/story/Moribund_School_Day.aspx,Twolittleorphans,https://chooseyourstory.com/member/?Username=Twolittleorphans,8,3.49
Horror,My Apocalypse: On The Road Again (First Entry),https://chooseyourstory.com/story/My_Apocalypse_0x3a__On_The_Road_Again_(First_Entry).aspx,COFindus,https://chooseyourstory.com/member/?Username=COFindus,2,4.57
